("", [51])
("ofs", [5])
("oft", [60])
("often", [45])
("oftener", [2])
("oftentimes", [2])
("ofttimes", [1])
("oh", [18])
("oil", [7])
("oils", [1])
("oily", [2])
("old", [286])
("olive", [2])
("oliver", [54])
("olivers", [2])
("olives", [1])
("olivia", [140])
("olivias", [13])
("olympian", [1])
("olympus", [1])
("oman", [11])
("omans", [1])
("ominous", [5])
("omission", [1])
("omit", [7])
("omittance", [1])
("omitted", [2])
("omne", [2])
("omnes", [1])
("omnipotent", [1])
("on", [1132])
("once", [144])
("one", [855])
("onehad", [1])
("ones", [32])
("onessitting", [1])
("onion", [1])
("onions", [2])
("only", [134])
("ons", [9])
("ont", [55])
("onward", [1])
("ooze", [4])
("oozy", [1])
("opal", [1])
("ope", [8])
("oped", [2])
("open", [53])
("opend", [4])
("opened", [1])
("openeyed", [1])
("opening", [10])
("openly", [3])
("openness", [1])
("opens", [1])
("opent", [3])
("operate", [2])
("operation", [1])
("operations", [1])
("opes", [1])
("opinion", [42])
("opinioned", [1])
("opinions", [2])
("opportune", [2])
("opportunities", [2])
("opportunity", [9])
("oppose", [4])
("opposed", [10])
("opposer", [1])
("opposing", [1])
("opposite", [7])
("opposition", [2])
("oppositions", [1])
("oppress", [2])
("oppressd", [4])
("oppression", [1])
("opprest", [1])
("oppugnancy", [1])
("or", [1027])
("oracle", [22])
("orange", [3])
("orangetawny", [2])
("oration", [3])
("orator", [2])
("orators", [1])
("orb", [3])
("orbed", [1])
("orbs", [4])
("orchard", [13])
("orchardend", [1])
("ordaind", [2])
("ordaining", [1])
("order", [32])
("orderd", [2])
("ordered", [2])
("ordering", [3])
("orderly", [5])
("orders", [3])
("ordinance", [1])
("ordinaries", [1])
("ordinary", [4])
("ordnance", [1])
("ore", [1])
("organ", [3])
("organpipe", [1])
("organs", [4])
("orgulous", [1])
("orient", [1])
("orifex", [1])
("original", [1])
("orisons", [1])
("orit", [1])
("ork", [2])
("orlando", [163])
("orld", [1])
("orleans", [1])
("ornament", [6])
("ornaments", [3])
("orphan", [1])
("orphans", [1])
("orpheus", [1])
("orsino", [70])
("orsinos", [11])
("ort", [2])
("orthography", [2])
("orts", [1])
("os", [1])
("oscorbidulchos", [1])
("osiers", [2])
("osixpence", [1])
("ostent", [2])
("ostentare", [1])
("ostentation", [3])
("ostents", [1])
("osunday", [1])
("otecake", [1])
("other", [279])
("othergates", [1])
("others", [70])
("otherwhere", [1])
("otherwise", [18])
("otis", [1])
("ought", [10])
("oui", [1])
("ounce", [4])
("ounces", [1])
("ouphes", [2])
("our", [944])
("ourage", [1])
("ours", [28])
("ourself", [8])
("ourselves", [44])
("ousel", [1])
("out", [534])
("outbrave", [1])
("outcast", [1])
("outcraftied", [1])
("outcries", [1])
("outdwells", [1])
("outface", [2])
("outfaced", [1])
("outfacing", [2])
("outfly", [1])
("outlaws", [3])
("outlet", [1])
("outlive", [2])
("outliving", [1])
("outlustres", [1])
("outnight", [1])
("outpeer", [1])
("outprized", [1])
("outrage", [3])
("outrageous", [2])
("outright", [1])
("outrun", [1])
("outruns", [1])
("outsell", [1])
("outsells", [1])
("outside", [7])
("outsleep", [1])
("outstare", [1])
("outstay", [1])
("outstood", [1])
("outstretchd", [2])
("outstrip", [1])
("outswear", [2])
("outsweetend", [1])
("outswell", [1])
("outtalk", [1])
("outvenoms", [1])
("outvied", [1])
("outvillained", [1])
("outward", [22])
("outwardly", [3])
("outwardsainted", [1])
("outwear", [1])
("outwent", [1])
("oven", [1])
("ovens", [1])
("over", [58])
("overbear", [1])
("overblown", [2])
("overboard", [3])
("overboldly", [1])
("overborne", [2])
("overbulk", [1])
("overbuys", [1])
("overcame", [5])
("overcanopied", [1])
("overcast", [1])
("overcome", [3])
("overdone", [20])
("overdones", [2])
("overeyeing", [1])
("overfar", [1])
("overflow", [2])
("overflown", [1])
("overfond", [1])
("overfull", [1])
("overglance", [1])
("overhead", [1])
("overhear", [2])
("overheard", [6])
("overheardst", [1])
("overhold", [1])
("overjoyd", [1])
("overjoyed", [1])
("overkind", [1])
("overkindness", [1])
("overland", [1])
("overleather", [1])
("overlooking", [1])
("overmastered", [1])
("overmerry", [1])
("overmuch", [1])
("overname", [1])
("overnight", [1])
("overpay", [1])
("overpeer", [1])
("overproud", [1])
("overreach", [1])
("overread", [1])
("overroasted", [2])
("overshines", [1])
("overshot", [1])
("overswear", [1])
("overtake", [3])
("overthrow", [3])
("overthrown", [5])
("overto", [1])
("overtopping", [1])
("overture", [4])
("overview", [1])
("overwatchd", [1])
("overweatherd", [1])
("overweening", [1])
("overweigh", [1])
("overwhelm", [1])
("overwhelmd", [1])
("overworn", [1])
("ovid", [2])
("ovidius", [1])
("ovocativo", [1])
("owe", [34])
("owed", [4])
("owes", [12])
("owest", [2])
("oweth", [1])
("owing", [1])
("owl", [9])
("owls", [2])
("own", [330])
("owner", [8])
("owners", [2])
("owning", [1])
("owns", [1])
("ox", [9])
("oxbeef", [1])
("oxen", [2])
("oxlips", [2])
("oyes", [2])
("oyster", [5])
("pabylon", [1])
("pace", [14])
("paced", [1])
("paces", [1])
("pacified", [1])
("pacing", [1])
("pack", [11])
("packd", [3])
("packet", [2])
("packing", [2])
("packthread", [1])
("pad", [1])
("paddling", [1])
("padua", [38])
("pagan", [1])
("page", [381])
("pageand", [1])
("pageant", [6])
("pageantry", [1])
("pageants", [3])
("pageat", [1])
("pages", [12])
("paid", [33])
("pail", [2])
("pailfuls", [1])
("pails", [1])
("pain", [23])
("paind", [1])
("pained", [1])
("painedst", [1])
("painful", [6])
("painfully", [2])
("pains", [42])
("paint", [7])
("painted", [19])
("painter", [2])
("painting", [8])
("paints", [1])
("pair", [19])
("paird", [1])
("pairs", [1])
("palabras", [1])
("palace", [61])
("palaces", [3])
("palamedes", [1])
("palate", [4])
("palates", [2])
("palatine", [2])
("palating", [1])
("pale", [41])
("paled", [1])
("paleness", [1])
("paler", [3])
("pallabris", [1])
("palm", [7])
("palmers", [1])
("palmhow", [1])
("palms", [1])
("palmtree", [1])
("palpablegross", [1])
("palsied", [1])
("palsies", [1])
("palsyfumbling", [1])
("palter", [1])
("paltry", [5])
("pamperd", [1])
("pancake", [1])
("pancakes", [3])
("pandar", [19])
("pandars", [4])
("pandarus", [187])
("pandaruso", [1])
("pander", [3])
("panderly", [1])
("panders", [2])
("panel", [1])
("pang", [2])
("pangd", [1])
("pangs", [7])
("pannonians", [2])
("pantaloon", [2])
("pantler", [2])
("pants", [1])
("panyn", [1])
("pap", [3])
("paper", [44])
("papers", [1])
("paphos", [2])
("papist", [1])
("par", [1])
("paracelsus", [1])
("paradise", [7])
("paradox", [1])
("paradoxes", [1])
("paragon", [7])
("parallel", [4])
("paralleld", [1])
("parallels", [2])
("paramour", [2])
("parasite", [1])
("parcel", [5])
("parcelbawd", [1])
("parcels", [3])
("parch", [1])
("parchment", [2])
("pard", [4])
("pardon", [118])
("pardond", [5])
("pardoned", [1])
("pardoner", [1])
("pardons", [3])
("pare", [2])
("parent", [2])
("parentage", [12])
("parents", [10])
("parfect", [1])
("paring", [1])
("paringknife", [1])
("parings", [1])
("paris", [78])
("parish", [6])
("parishioners", [2])
("parishtop", [1])
("paritorso", [1])
("park", [20])
("parkward", [1])
("parle", [2])
("parley", [1])
("parliament", [1])
("parlor", [2])
("parlous", [2])
("parolles", [176])
("parrot", [3])
("parrots", [2])
("parrotteacher", [1])
("parsley", [1])
("parson", [19])
("parsons", [1])
("part", [191])
("partake", [3])
("partaken", [1])
("partakes", [1])
("parted", [20])
("partest", [1])
("parthian", [1])
("partial", [3])
("participate", [1])
("particle", [1])
("particoated", [1])
("particolourd", [1])
("particular", [18])
("particulars", [4])
("parties", [6])
("parting", [14])
("partisans", [1])
("partition", [3])
("partlet", [1])
("partly", [14])
("partner", [7])
("partnerd", [1])
("partners", [1])
("partridge", [1])
("parts", [52])
("party", [13])
("pash", [2])
("pashed", [1])
("pass", [58])
("passable", [1])
("passado", [1])
("passage", [9])
("passages", [2])
("passant", [1])
("passd", [10])
("passed", [9])
("passes", [18])
("passing", [14])
("passion", [51])
("passionate", [2])
("passions", [5])
("passport", [2])
("passy", [1])
("past", [72])
("pastcure", [1])
("pastime", [10])
("pastimes", [1])
("pastorals", [1])
("pastsaving", [1])
("pasture", [7])
("pasty", [2])
("pat", [3])
("patch", [8])
("patchbreech", [1])
("patched", [4])
("patchery", [1])
("patches", [1])
("pate", [13])
("patent", [2])
("pates", [1])
("path", [3])
("pathetical", [3])
("paths", [3])
("patience", [84])
("patient", [34])
("patiently", [10])
("patients", [3])
("patines", [1])
("patrimony", [1])
("patroclus", [71])
("patron", [4])
("patroness", [2])
("pattern", [4])
("patterns", [1])
("pauca", [5])
("paucas", [1])
("paulina", [82])
("paulinaa", [1])
("paulinas", [2])
("paunch", [1])
("paunches", [1])
("pause", [13])
("pausing", [2])
("paved", [3])
("pavement", [2])
("pavilion", [6])
("pavilions", [1])
("pawn", [8])
("pawnd", [1])
("pawned", [1])
("pay", [60])
("payest", [1])
("paying", [4])
("payment", [6])
("payments", [1])
("pays", [12])
("paysan", [1])
("peace", [146])
("peacea", [1])
("peaceable", [2])
("peaceably", [1])
("peaceful", [3])
("peacemaker", [1])
("peaces", [1])
("peachcoloured", [1])
("peaches", [1])
("peacock", [1])
("peacocka", [1])
("peacocks", [1])
("peaking", [1])
("peal", [1])
("pear", [3])
("peard", [2])
("pearl", [12])
("pearls", [5])
("pears", [1])
("peas", [1])
("peasant", [7])
("peasantry", [1])
("peascod", [3])
("pease", [2])
("peaseblossom", [11])
("peat", [2])
("peaten", [1])
("pebble", [1])
("peck", [3])
("peckd", [1])
("pecks", [1])
("peculiar", [3])
("pecus", [1])
("pedant", [36])
("pedantical", [1])
("pedascule", [1])
("pedlar", [4])
("pedlars", [3])
("pedler", [1])
("pedro", [151])
("peds", [1])
("peeld", [1])
("peep", [4])
("peepeth", [1])
("peeping", [1])
("peeps", [1])
("peer", [4])
("peereth", [1])
("peering", [2])
("peerless", [4])
("peers", [3])
("peevish", [12])
("peevishly", [1])
("peg", [1])
("pegaramsey", [1])
("pegasus", [1])
("peize", [1])
("pelf", [1])
("pelion", [1])
("pellmell", [1])
("pelter", [1])
("pelting", [3])
("pen", [20])
("penalties", [2])
("penalty", [11])
("penance", [7])
("pence", [5])
("pencils", [1])
("pendent", [2])
("penetrate", [4])
("penitence", [2])
("penitent", [9])
("penitently", [1])
("penitents", [1])
("pennd", [3])
("penned", [1])
("penny", [11])
("pennyno", [1])
("pennyworth", [4])
("pense", [1])
("pension", [1])
("pensioners", [2])
("pent", [1])
("pentapolis", [7])
("pentecost", [1])
("penthesilea", [1])
("penthouse", [2])
("penthouselike", [1])
("penury", [3])
("people", [39])
("peopled", [2])
("peoples", [3])
("pepin", [2])
("pepper", [1])
("pepperbox", [1])
("per", [1])
("peradventure", [7])
("peradventures", [1])
("perceive", [33])
("perceived", [2])
("perceives", [1])
("perceiveth", [1])
("perch", [2])
("perchance", [24])
("perdie", [1])
("perdita", [39])
("perdition", [5])
("perdonato", [1])
("perdurably", [1])
("perdy", [1])
("peregrinate", [1])
("peremptory", [4])
("perfect", [22])
("perfected", [1])
("perfectest", [1])
("perfection", [8])
("perfections", [5])
("perfectly", [2])
("perfectness", [1])
("perfidious", [2])
("perfidioushe", [1])
("perforce", [11])
("perform", [19])
("performance", [6])
("performd", [15])
("performed", [3])
("performer", [1])
("performers", [1])
("performing", [1])
("performs", [1])
("perfume", [4])
("perfumed", [3])
("perfumer", [1])
("perfumes", [2])
("perge", [2])
("perhaps", [21])
("pericles", [183])
("perigenia", [1])
("perigort", [1])
("peril", [22])
("perilous", [3])
("perils", [2])
("period", [2])
("periods", [1])
("perish", [10])
("perishd", [3])
("perished", [1])
("perishen", [1])
("perishest", [1])
("perishing", [2])
("periwig", [1])
("perjure", [1])
("perjured", [11])
("perjury", [7])
("permissive", [1])
("permit", [2])
("pernicious", [6])
("perpend", [3])
("perpetual", [8])
("perpetually", [3])
("perpetuity", [2])
("perplexd", [3])
("perplexity", [2])
("persecuted", [1])
("perseus", [2])
("persever", [6])
("perseverance", [1])
("persia", [1])
("persian", [1])
("persist", [1])
("persistive", [1])
("persists", [1])
("person", [49])
("personage", [3])
("personages", [1])
("personal", [3])
("personally", [1])
("personated", [1])
("personates", [1])
("persons", [10])
("perspective", [2])
("perspicuous", [1])
("persuade", [13])
("persuaded", [8])
("persuades", [2])
("persuadethe", [1])
("persuasion", [11])
("pert", [2])
("pertain", [1])
("pertains", [1])
("pertinent", [1])
("pertly", [2])
("perttauntlike", [1])
("perturbation", [1])
("perturbd", [1])
("peruse", [6])
("perused", [2])
("perverseness", [1])
("pervert", [2])
("perverted", [1])
("pestered", [1])
("pestiferous", [1])
("pestilence", [3])
("peter", [31])
("peters", [1])
("petition", [7])
("petitionary", [1])
("petitioner", [1])
("petitioners", [1])
("petitions", [3])
("petruchio", [205])
("petruchios", [5])
("petter", [3])
("petticoat", [3])
("petticoats", [1])
("pettish", [1])
("pettitoes", [1])
("petty", [8])
("pewter", [1])
("phantasime", [1])
("phantasimes", [1])
("pharaohs", [1])
("pheasant", [2])
("phebe", [45])
("phebes", [2])
("pheezar", [1])
("pheeze", [2])
("phibbus", [1])
("philario", [16])
("philarios", [4])
("philarmonus", [1])
("philemon", [4])
("philemons", [1])
("philip", [4])
("phillida", [1])
("philomel", [3])
("philosopher", [4])
("philosophers", [1])
("philosophical", [1])
("philosophy", [6])
("philostrate", [13])
("philoten", [3])
("phlegmatic", [1])
("phoebe", [2])
("phoebus", [7])
("phoenix", [8])
("phrase", [6])
("phrases", [4])
("phrasethat", [1])
("phrygia", [3])
("phrygian", [4])
("physic", [17])
("physician", [10])
("physicians", [5])
("physics", [1])
("pia", [3])
("pible", [1])
("pick", [7])
("pickaxes", [1])
("pickd", [6])
("picked", [2])
("pickedwith", [1])
("picking", [3])
("pickle", [2])
("pickleherring", [1])
("picklock", [1])
("pickpurse", [2])
("pickpurses", [1])
("pickthatch", [1])
("picture", [22])
("pictured", [1])
("pictures", [5])
("pid", [1])
("pie", [4])
("piece", [40])
("pieced", [2])
("pieces", [14])
("pied", [3])
("piedness", [1])
("pierce", [8])
("pierced", [4])
("pierces", [2])
("pierceth", [1])
("piercing", [4])
("piers", [1])
("pies", [1])
("piety", [1])
("pig", [4])
("pigeonegg", [1])
("pigeons", [4])
("pight", [1])
("pigmies", [1])
("pignuts", [1])
("pigrogromitus", [1])
("pike", [1])
("pikes", [3])
("pilch", [1])
("pilchards", [1])
("pile", [4])
("piled", [3])
("pilgrim", [7])
("pilgrimage", [5])
("pillar", [2])
("pillars", [1])
("pillory", [1])
("pillow", [8])
("pills", [1])
("pilot", [2])
("pilots", [2])
("pimpernell", [1])
("pin", [11])
("pinbuttock", [1])
("pinch", [23])
("pinchd", [5])
("pinched", [1])
("pinches", [2])
("pinching", [2])
("pinchs", [1])
("pinchspotted", [1])
("pine", [9])
("pined", [1])
("pines", [2])
("pinioned", [1])
("pinnace", [1])
("pins", [2])
("pinse", [1])
("pioned", [1])
("pious", [3])
("pip", [1])
("pipe", [7])
("pipers", [1])
("pipes", [2])
("piping", [1])
("pippins", [1])
("pirate", [9])
("pirates", [7])
("pisa", [14])
("pisanio", [103])
("pisanios", [1])
("piss", [1])
("pistol", [41])
("pistols", [2])
("pit", [3])
("pitch", [7])
("pitchballs", [1])
("pitched", [2])
("pitchers", [1])
("pitchpitch", [1])
("pitchy", [1])
("piteous", [5])
("pith", [2])
("pithy", [1])
("pitied", [6])
("pities", [1])
("pitiful", [8])
("pitifully", [2])
("pitiless", [2])
("pittance", [1])
("pittieward", [1])
("pittikins", [1])
("pity", [84])
("pitying", [1])
("piu", [1])
("place", [183])
("placed", [7])
("places", [17])
("placing", [1])
("placket", [2])
("plackets", [2])
("plague", [25])
("plagued", [1])
("plagues", [6])
("plaguy", [1])
("plain", [47])
("plaindealing", [2])
("plainer", [3])
("plainest", [1])
("plainings", [1])
("plainly", [8])
("plainness", [3])
("plains", [9])
("plainsong", [1])
("plaintiff", [2])
("plaintiffs", [1])
("planched", [1])
("planet", [4])
("planets", [4])
("plant", [4])
("plantage", [1])
("plantain", [4])
("plantation", [1])
("planted", [3])
("planteth", [1])
("plants", [4])
("plash", [1])
("plaster", [2])
("plate", [2])
("platform", [1])
("plausible", [1])
("plausive", [2])
("play", [145])
("playd", [16])
("played", [12])
("player", [5])
("players", [8])
("playfellow", [5])
("playing", [7])
("playingday", [1])
("plays", [15])
("plea", [5])
("pleached", [1])
("plead", [15])
("pleaded", [1])
("pleading", [1])
("pleads", [1])
("pleasant", [18])
("pleasantly", [1])
("pleasantspirited", [1])
("pleasantst", [1])
("please", [173])
("pleased", [32])
("pleaseman", [1])
("pleases", [11])
("pleaseth", [7])
("pleasing", [7])
("pleasure", [67])
("pleasures", [12])
("pledge", [4])
("plenteous", [2])
("plentiful", [2])
("plentifully", [3])
("plenty", [8])
("plentys", [1])
("pless", [4])
("plessed", [1])
("plessing", [1])
("plies", [1])
("plight", [5])
("plighted", [1])
("plod", [3])
("plodders", [1])
("plodding", [1])
("plot", [14])
("plotproof", [1])
("plots", [5])
("plotted", [2])
("plough", [2])
("ploughed", [1])
("ploughman", [3])
("ploughmens", [1])
("pluck", [34])
("pluckd", [2])
("plucked", [5])
("plucking", [3])
("plucks", [3])
("pluckt", [1])
("plume", [4])
("plumes", [2])
("plummet", [3])
("plunge", [3])
("plunged", [1])
("plural", [1])
("pluto", [2])
("plutos", [1])
("plutus", [2])
("ply", [3])
("pocket", [13])
("pockets", [1])
("pody", [1])
("poesy", [2])
("poet", [5])
("poetical", [4])
("poetry", [7])
("poets", [2])
("poins", [1])
("point", [50])
("pointblank", [1])
("pointdevice", [1])
("pointdevise", [2])
("pointed", [4])
("pointing", [2])
("points", [9])
("poise", [2])
("poised", [2])
("poising", [1])
("poison", [22])
("poisond", [4])
("poisoner", [1])
("poisonous", [2])
("poisonoustongued", [1])
("poisons", [4])
("poke", [1])
("pokingsticks", [1])
("poland", [2])
("pold", [1])
("pole", [2])
("polecat", [1])
("polecats", [2])
("poleclipt", [1])
("policy", [12])
("politic", [8])
("politician", [1])
("politicians", [1])
("politicly", [1])
("polixenes", [79])
("polixenestwas", [1])
("poll", [1])
("pollaxe", [1])
("pollusion", [1])
("polluted", [1])
("pollution", [2])
("polydamas", [1])
("polydore", [5])
("polydote", [3])
("polyxena", [1])
("polyxenes", [1])
("pomander", [1])
("pomegranate", [1])
("pomewater", [1])
("pommel", [1])
("pomp", [6])
("pompae", [1])
("pompey", [113])
("pomphey", [2])
("pompion", [2])
("pompous", [2])
("pon", [1])
("pond", [3])
("ponderous", [2])
("ponds", [1])
("poniards", [2])
("pool", [3])
("pooped", [1])
("poor", [239])
("poorer", [2])
("poorest", [1])
("poorly", [2])
("poppd", [1])
("popular", [1])
("populous", [1])
("por", [2])
("porch", [1])
("pore", [2])
("pork", [2])
("porkeaters", [1])
("porpentine", [6])
("porpus", [1])
("porridge", [6])
("porringer", [1])
("port", [8])
("portable", [1])
("portage", [1])
("portend", [1])
("portends", [2])
("portents", [1])
("porter", [7])
("portia", [142])
("portias", [9])
("portion", [4])
("portly", [4])
("portotartarosa", [1])
("portrait", [1])
("ports", [2])
("portugal", [1])
("pose", [1])
("posies", [2])
("position", [2])
("positive", [2])
("possess", [11])
("possessd", [13])
("possessed", [8])
("possesses", [2])
("possession", [10])
("possessions", [2])
("possessor", [1])
("posset", [2])
("possibilities", [1])
("possibility", [1])
("possible", [31])
("possibly", [3])
("possitable", [1])
("post", [16])
("posted", [1])
("posterior", [2])
("posteriors", [1])
("posterity", [1])
("postern", [1])
("posterns", [3])
("posthumus", [126])
("posting", [2])
("postmasters", [2])
("posts", [3])
("postscript", [1])
("posture", [2])
("postures", [1])
("posy", [2])
("pot", [6])
("potatoes", [1])
("potatofinger", [1])
("potency", [2])
("potent", [10])
("potentates", [1])
("pothecary", [1])
("potion", [3])
("potions", [1])
("pots", [1])
("pottle", [2])
("pouch", [2])
("pound", [27])
("pounds", [10])
("pour", [12])
("pourd", [3])
("poured", [1])
("pourquoi", [2])
("pourst", [1])
("poverty", [10])
("powdered", [1])
("power", [94])
("powerful", [8])
("powers", [20])
("pox", [13])
("poysam", [1])
("prabbles", [3])
("practise", [33])
("practised", [5])
("practiser", [1])
("practisers", [1])
("practises", [2])
("practising", [1])
("prague", [1])
("prain", [2])
("prains", [1])
("praise", [91])
("praised", [20])
("praisedtherein", [1])
("praisedto", [1])
("praises", [12])
("praiseworthy", [1])
("praising", [7])
("prankd", [1])
("pranks", [4])
("prat", [2])
("prate", [4])
("pratest", [1])
("prating", [5])
("prattle", [4])
("prattling", [1])
("pray", [379])
("prayd", [4])
("prayed", [2])
("prayer", [16])
("prayerbooks", [1])
("prayers", [37])
("praying", [1])
("prays", [9])
("preachd", [1])
("preached", [1])
("preaches", [1])
("preambulate", [1])
("precedence", [1])
("precedent", [5])
("preceding", [1])
("precept", [1])
("preceptial", [1])
("precepts", [2])
("precious", [33])
("preciousdear", [1])
("preciously", [1])
("precise", [5])
("precisely", [3])
("preconsul", [1])
("precontract", [1])
("precor", [1])
("precursors", [1])
("predestinate", [1])
("predicament", [1])
("predominance", [1])
("predominant", [2])
("predominate", [1])
("preeches", [1])
("preeminence", [1])
("preemployd", [1])
("prefer", [6])
("preferment", [7])
("preferrd", [2])
("preferred", [2])
("prefers", [1])
("prefixd", [3])
("pregnant", [10])
("prejudicates", [1])
("premeditated", [1])
("premises", [2])
("prenominate", [1])
("prentice", [1])
("prenzie", [2])
("preparation", [9])
("preparations", [1])
("prepare", [26])
("prepared", [14])
("preposterous", [4])
("preposterously", [2])
("prerogative", [6])
("presage", [2])
("presages", [1])
("prescience", [2])
("prescribe", [1])
("prescriptions", [1])
("presence", [33])
("present", [113])
("presentation", [1])
("presented", [5])
("presenters", [1])
("presenteth", [1])
("presenting", [6])
("presently", [50])
("presents", [9])
("preservation", [3])
("preserve", [11])
("preserved", [7])
("preserver", [3])
("preservers", [1])
("press", [13])
("pressd", [3])
("pressed", [1])
("presses", [2])
("pressing", [1])
("pressinglies", [1])
("prest", [2])
("prester", [1])
("presume", [8])
("presumes", [2])
("presuming", [1])
("presumption", [1])
("presumptuous", [1])
("presupposed", [1])
("pretence", [4])
("pretend", [1])
("pretending", [2])
("prethee", [1])
("pretia", [1])
("prettier", [1])
("prettiest", [7])
("prettily", [2])
("pretty", [77])
("prevail", [4])
("prevaild", [5])
("prevailed", [2])
("prevailing", [1])
("prevailment", [1])
("prevent", [5])
("prevented", [9])
("preventions", [1])
("prevents", [3])
("prey", [11])
("preyd", [1])
("preyful", [1])
("priam", [19])
("priami", [3])
("priams", [12])
("priamus", [2])
("priapus", [1])
("pribbles", [2])
("price", [15])
("prick", [5])
("prickd", [2])
("pricked", [1])
("prickest", [1])
("pricket", [6])
("pricking", [1])
("pricks", [5])
("prickt", [1])
("pride", [37])
("prides", [1])
("prief", [1])
("pries", [1])
("priest", [36])
("priestess", [1])
("priestlike", [1])
("priestly", [1])
("priests", [4])
("prig", [2])
("prime", [5])
("primero", [1])
("primitive", [1])
("primo", [1])
("primogenitive", [1])
("primrose", [1])
("primrosebeds", [1])
("primroses", [2])
("prince", [148])
("princelike", [1])
("princely", [17])
("princes", [59])
("princess", [153])
("princesses", [2])
("princessgoddesso", [1])
("principal", [9])
("principals", [1])
("principles", [1])
("prings", [1])
("print", [10])
("printed", [1])
("printless", [1])
("prints", [1])
("prioress", [1])
("priority", [1])
("priory", [3])
("priscian", [1])
("priser", [1])
("prison", [49])
("prisond", [1])
("prisoner", [26])
("prisoners", [6])
("prithee", [102])
("privacy", [3])
("private", [22])
("privately", [5])
("privilege", [10])
("privileged", [2])
("privileges", [1])
("privilegio", [1])
("privily", [1])
("privy", [4])
("prize", [22])
("prized", [6])
("prizer", [1])
("prizes", [3])
("probable", [6])
("probation", [4])
("proceed", [36])
("proceeded", [4])
("proceeders", [1])
("proceeding", [7])
("proceedings", [3])
("proceeds", [1])
("process", [6])
("processserver", [1])
("proclaim", [18])
("proclaimd", [5])
("proclaimed", [8])
("proclaims", [4])
("proclamation", [12])
("proclamations", [1])
("procrastinate", [1])
("procrus", [2])
("procure", [7])
("procurea", [1])
("procured", [1])
("procures", [1])
("procuring", [1])
("prodigal", [12])
("prodigally", [1])
("prodigals", [1])
("prodigious", [2])
("prodigy", [1])
("produce", [9])
("producing", [1])
("profanation", [3])
("profane", [4])
("profaneness", [1])
("profess", [14])
("professd", [2])
("professed", [3])
("professes", [5])
("professest", [1])
("profession", [12])
("professions", [2])
("professors", [1])
("proffer", [2])
("proffers", [1])
("profit", [23])
("profitable", [2])
("profiting", [1])
("profitless", [1])
("profits", [4])
("profound", [9])
("profoundly", [1])
("progeny", [2])
("prognostication", [1])
("progress", [2])
("progression", [1])
("prohibit", [1])
("prohibition", [1])
("project", [8])
("projects", [1])
("prolixious", [1])
("prolixity", [1])
("prologue", [18])
("prologues", [2])
("prolongd", [3])
("promethean", [2])
("promise", [53])
("promisebreach", [1])
("promisebreaker", [1])
("promised", [38])
("promisekeeping", [1])
("promises", [8])
("promising", [5])
("promontory", [2])
("promotion", [2])
("prompt", [3])
("prompted", [2])
("prompting", [2])
("prompts", [3])
("prompture", [1])
("prone", [3])
("pronoun", [1])
("pronounce", [12])
("pronounced", [3])
("pronouns", [1])
("proof", [30])
("proofs", [7])
("prop", [5])
("propagate", [2])
("propagation", [1])
("propend", [1])
("propension", [1])
("proper", [31])
("properer", [1])
("properest", [1])
("properfalse", [1])
("properly", [3])
("propertied", [1])
("properties", [3])
("property", [5])
("prophecy", [5])
("prophesied", [1])
("prophesier", [1])
("prophet", [6])
("prophetic", [1])
("prophetically", [1])
("proportion", [6])
("proportions", [2])
("propose", [3])
("proposed", [1])
("proposes", [1])
("proposing", [1])
("proposition", [1])
("propositions", [1])
("propriety", [1])
("propugnation", [1])
("prorogue", [1])
("prose", [2])
("prosecute", [1])
("proselytes", [1])
("proserpina", [1])
("proserpines", [1])
("prospect", [2])
("prosper", [11])
("prospered", [1])
("prosperities", [1])
("prosperity", [5])
("prosperitys", [1])
("prospero", [139])
("prosperos", [4])
("prosperous", [11])
("prospers", [1])
("prostitute", [2])
("prostrate", [1])
("protect", [4])
("protection", [6])
("protector", [1])
("protects", [1])
("protest", [29])
("protestation", [3])
("protestations", [1])
("protested", [1])
("protesting", [1])
("protests", [2])
("protract", [1])
("protractive", [1])
("proud", [56])
("prouder", [6])
("proudest", [4])
("proudly", [3])
("proudminded", [1])
("prove", [125])
("proved", [14])
("provender", [1])
("prover", [1])
("proverb", [5])
("proverbs", [2])
("proverbshall", [1])
("proves", [8])
("provexit", [1])
("provide", [11])
("provided", [12])
("providence", [3])
("provident", [1])
("providently", [1])
("provider", [1])
("provides", [1])
("province", [3])
("provincial", [1])
("provision", [4])
("provocation", [1])
("provoke", [7])
("provoked", [5])
("provokes", [2])
("provokest", [1])
("provoketh", [1])
("provost", [116])
("prudence", [1])
("prudent", [1])
("prunes", [6])
("prunest", [1])
("pruning", [2])
("pry", [1])
("ps", [1])
("psalm", [1])
("psalms", [1])
("public", [21])
("publican", [1])
("publication", [1])
("publicly", [7])
("publish", [6])
("publishd", [2])
("publishing", [1])
("puck", [48])
("pudding", [2])
("puddings", [2])
("puddled", [1])
("pudency", [1])
("pueritia", [1])
("puffd", [3])
("puffed", [1])
("puffing", [2])
("pugging", [1])
("puisny", [1])
("puking", [1])
("pulcher", [1])
("puling", [1])
("pull", [4])
("pulld", [1])
("pulled", [2])
("pulletsperm", [1])
("pulling", [2])
("pulls", [2])
("pulpiter", [1])
("pulse", [7])
("pumpion", [1])
("pumps", [2])
("pun", [1])
("punish", [8])
("punishd", [4])
